"CodeCom";"NomCom";"CodeDep";"AnneeCreationCom";"PopDGF2017";"PopDGF2018";"PopInsee2018";"DF2016";"DF2017";"DF2018";"PF4Taxes2017";"PF4Taxes2018";"RRF2018";"PartDynPop";"MtEcretement"
"87200";"VERNEUIL-MOUSTIERS";"87";2014;160;157;130;38750;37446;37253;74579;87662;123802;-193;0
"87201";"VERNEUIL-SUR-VIENNE";"87";2014;5008;5074;5015;417037;388741;393078;3384009;3438438;3462323;5900;1563
"87202";"VEYRAC";"87";2014;2116;2122;2073;188693;175163;175643;1105843;1135024;1521908;480;0
"87203";"VICQ-SUR-BREUILH";"87";2014;1428;1429;1368;175068;164651;164727;545825;555326;991296;76;0
"87204";"VIDEIX";"87";2014;316;312;216;34270;31986;31089;189477;195106;225353;-258;639
"87205";"LE VIGEN";"87";2014;2158;2179;2147;131607;111797;106859;1781741;1812874;1401267;1686;6624
"87206";"VILLEFAVARD";"87";2014;222;222;164;33951;32634;32634;85208;85285;145607;0;0
"88001";"ABLEUVENETTES";"88";2014;82;76;73;14366;14034;13647;18738;25854;61967;-387;0
"88002";"AHEVILLE";"88";2014;62;66;64;6244;5648;5906;20642;26886;77315;258;0
"88003";"AINGEVILLE";"88";2014;76;72;65;7748;7127;6802;40092;39727;107515;-258;67
"88004";"AINVELLE";"88";2014;193;187;166;22862;22139;21752;45181;50609;88271;-387;0
"88005";"ALLARMONT";"88";2014;331;325;223;23390;15653;15266;137598;139079;271503;-387;0
"88006";"AMBACOURT";"88";2014;325;327;318;28412;27140;27001;169252;169811;192510;129;268
"88007";"AMEUVELLE";"88";2014;58;56;51;14792;14039;13910;15511;16897;46364;-129;0
"88008";"ANGLEMONT";"88";2014;168;168;166;10906;9406;9406;75221;69767;214736;0;0
"88009";"ANOULD";"88";2014;3610;3578;3421;380400;353376;350636;1939340;2028709;2613655;-2740;0
"88010";"AOUZE";"88";2014;200;195;185;11929;9686;8829;128943;139234;162271;-322;535
"88011";"ARCHES";"88";2014;1742;1732;1709;50873;11935;0;2093045;2336562;1994226;-778;11157
"88012";"ARCHETTES";"88";2014;1148;1133;1122;138997;131735;130636;416790;544613;899815;-1099;0
"88013";"AROFFE";"88";2014;101;95;86;9005;8189;7802;41444;50488;70743;-387;0
"88014";"ARRENTES-DE-CORCIEUX";"88";2014;210;209;177;83337;81382;81318;72169;80199;171230;-64;0
"88015";"ATTIGNEVILLE";"88";2014;246;250;235;18501;16160;16418;113183;114926;255317;258;0
"88016";"ATTIGNY";"88";2014;263;255;242;38704;36253;35737;75933;77118;177006;-516;0
"88017";"AULNOIS";"88";2014;165;164;159;15647;14676;14612;41481;38178;115996;-64;0
"88019";"AUTIGNY-LA-TOUR";"88";2014;186;183;172;15233;12739;12546;71104;70381;98457;-193;0
"88020";"AUTREVILLE";"88";2014;183;191;186;16373;15687;16203;78161;81923;100584;516;0
"88021";"AUTREY";"88";2014;305;304;300;21150;20110;20046;115507;89604;150074;-64;0
"88022";"AUZAINVILLIERS";"88";2014;229;229;225;15007;13351;13252;113659;112188;173054;0;99
"88023";"AVILLERS";"88";2014;93;93;89;9973;8746;8641;50303;57267;91243;0;105
"88024";"AVRAINVILLE";"88";2014;106;106;106;13597;11666;11666;30389;42341;88688;0;0
"88025";"AVRANVILLE";"88";2014;75;75;72;12414;11353;11353;30053;30544;77796;0;0
"88026";"AYDOILLES";"88";2014;1100;1091;1085;117524;111878;111222;573449;533970;623362;-656;0
"88027";"BADMENIL-AUX-BOIS";"88";2014;160;161;159;11489;10496;10538;76264;67890;109527;64;22
"88028";"BAFFE";"88";2014;757;760;758;67402;64198;64405;195122;253062;373387;207;0
"88029";"LA VOGE LES BAINS";"88";2016;2223;2192;1818;341138;358195;358195;664975;898043;1701619;0;0
"88030";"BAINVILLE-AUX-SAULES";"88";2014;149;146;137;14377;13035;12842;48503;69019;140606;-193;0
"88031";"BALLEVILLE";"88";2014;119;115;113;4130;2252;1541;85930;91851;108285;-258;453
"88032";"BAN-DE-LAVELINE";"88";2014;1416;1391;1271;176882;152687;150800;409933;523854;840208;-1887;0
"88033";"BAN-DE-SAPT";"88";2014;430;432;362;47871;44466;44595;129376;153365;439024;129;0
"88035";"BARBEY-SEROUX";"88";2014;161;163;148;19346;15695;15824;57811;63073;141520;129;0
"88036";"BARVILLE";"88";2014;97;95;90;5770;4883;4682;50116;54338;108446;-129;72
"88037";"BASSE-SUR-LE-RUPT";"88";2014;1099;1097;902;134481;128993;128847;284846;301394;565732;-146;0
"88038";"BATTEXEY";"88";2014;37;36;33;10004;8165;8101;12133;16000;26073;-64;0
"88039";"BAUDRICOURT";"88";2014;328;331;329;12673;9029;7640;254590;256133;256997;193;1582
"88040";"BAYECOURT";"88";2014;274;270;270;28714;26706;26273;139610;111541;224267;-258;175
"88041";"BAZEGNEY";"88";2014;116;115;115;22142;21133;21069;27832;37837;86127;-64;0
"88042";"BAZIEN";"88";2014;90;87;82;10173;8953;8760;25520;25924;70201;-193;0
"88043";"BAZOILLES-ET-MENIL";"88";2014;131;130;125;24395;23283;23219;37129;35647;116158;-64;0
"88044";"BAZOILLES-SUR-MEUSE";"88";2014;634;637;626;74866;70920;71121;305842;308289;405977;201;0
"88045";"BEAUFREMONT";"88";2014;99;99;93;10679;10623;10623;33569;32537;52553;0;0
"88046";"BEAUMENIL";"88";2014;138;137;120;9960;9309;7149;55442;57229;90756;-64;0
"88047";"BEGNECOURT";"88";2014;181;180;173;10231;8756;8692;59346;81474;172196;-64;0
"88048";"BELLEFONTAINE";"88";2014;1069;1061;1009;112524;103372;102792;446204;542693;762965;-580;0
"88049";"BELMONT-LES-DARNEY";"88";2014;120;115;111;13003;11945;11623;23053;24194;118648;-322;0
"88050";"BELMONT-SUR-BUTTANT";"88";2014;328;335;306;25650;23373;22042;106446;110514;193896;451;0
"88051";"BELMONT-SUR-VAIR";"88";2014;111;117;116;13093;12170;12557;42847;40401;106617;387;0
"88052";"BELRUPT";"88";2014;124;122;108;14156;13344;13215;36197;36117;87722;-129;0
"88053";"BELVAL";"88";2014;195;195;158;26183;23053;23053;65736;76412;137082;0;0
"88054";"BERTRIMOUTIER";"88";2014;337;337;317;30380;22778;22778;121566;150253;247912;0;0
"88055";"BETTEGNEY-SAINT-BRICE";"88";2014;164;169;168;11464;10447;10769;59824;75698;175219;322;0
"88056";"BETTONCOURT";"88";2014;86;90;89;11804;11120;11378;25527;34261;58833;258;0
"88057";"BEULAY";"88";2014;123;113;111;7243;6465;5820;31629;41236;111255;-645;0
"88058";"BIECOURT";"88";2014;98;102;102;9006;8713;8970;45998;46904;41075;258;1
"88059";"BIFFONTAINE";"88";2014;472;469;440;51507;48664;48471;100791;130923;402791;-193;0
"88060";"BLEMEREY";"88";2014;24;26;24;5895;5756;5856;12991;13275;21816;129;29
"88061";"BLEURVILLE";"88";2014;371;364;350;34399;30662;30211;147430;145416;301749;-451;0
"88062";"BLEVAINCOURT";"88";2014;112;114;104;9933;9124;9092;62553;66072;66566;129;161
"88063";"BOCQUEGNEY";"88";2014;133;138;135;13239;12627;12949;39140;53692;92795;322;0
"88064";"BOIS-DE-CHAMP";"88";2014;142;141;120;15633;14840;13663;59840;60795;110855;-64;0
"88065";"BONVILLET";"88";2014;355;341;328;34210;32051;31149;109550;113763;186904;-902;0
"88066";"BOULAINCOURT";"88";2014;76;75;74;8378;7919;7855;27310;27125;44764;-64;0
"88068";"BOURGONCE";"88";2014;959;959;922;90089;81165;81165;299189;381028;466175;0;0
"88069";"BOUXIERES-AUX-BOIS";"88";2014;150;149;144;10533;9115;9051;37484;54722;140226;-64;0
"88070";"BOUXURULLES";"88";2014;174;176;166;19285;18611;18740;45815;62846;107673;129;0
"88071";"BOUZEMONT";"88";2014;58;58;53;5436;4646;4646;16626;22289;45834;0;0
"88073";"BRANTIGNY";"88";2014;211;214;212;23550;20828;21021;59435;79625;104323;193;0
"88074";"BRECHAINVILLE";"88";2014;63;65;63;9101;8664;8763;31391;31080;141429;129;30
"88075";"BRESSE";"88";2014;6298;6254;4388;1062140;977383;968803;4610758;4663355;7211524;-4032;4548
"88076";"BROUVELIEURES";"88";2014;482;469;450;41726;36920;35013;135035;135036;381833;-838;0
"88077";"BRU";"88";2014;619;614;595;60298;56896;56563;217522;222929;433789;-333;0
"88078";"BRUYERES";"88";2014;3251;3229;3174;451189;421948;394631;1645947;1696447;2814051;-1860;0
"88079";"BULGNEVILLE";"88";2014;1601;1612;1597;223383;194758;189530;1360355;1378529;2014340;848;6076
"88080";"BULT";"88";2014;321;325;322;24672;22286;22544;91579;94066;240944;258;0
"88081";"BUSSANG";"88";2014;1907;1900;1455;348858;332980;331990;1127366;1138678;1704739;-552;438
"88082";"CELLES-SUR-PLAINE";"88";2014;1027;1031;884;87549;58719;55858;764716;698712;703112;289;3150
"88083";"CERTILLEUX";"88";2014;231;228;222;38765;36924;36731;97525;100067;183028;-193;0
"88084";"CHAMAGNE";"88";2014;479;481;469;36786;31285;31414;155553;199919;327487;129;0
"88085";"CHAMPDRAY";"88";2014;272;276;180;25286;23538;23796;86974;87406;196678;258;0
"88086";"CHAMP-LE-DUC";"88";2014;576;585;573;34535;31116;27028;313210;311953;365888;595;571
"88087";"CHANTRAINE";"88";2014;3256;3256;3237;359742;334618;331391;2274166;2185123;2164117;0;3227
"88088";"CHAPELLE-AUX-BOIS";"88";2014;755;754;680;117390;111726;111657;212374;294834;569703;-69;0
"88089";"CHAPELLE-DEVANT-BRUYERES";"88";2014;703;686;608;73561;57441;56287;315474;305708;431205;-1154;0
"88090";"CHARMES";"88";2014;4771;4793;4759;924710;572355;564945;3902957;3984056;4502031;1953;9363
"88091";"CHARMOIS-DEVANT-BRUYERES";"88";2014;418;414;405;39560;38102;37176;119593;119277;215703;-258;0
"88092";"CHARMOIS-L'ORGUEILLEUX";"88";2014;621;615;599;73866;69485;69085;202950;274752;490682;-400;0
"88093";"CHATAS";"88";2014;70;68;54;14560;13934;13805;18725;23907;69822;-129;0
"88094";"CHATEL-SUR-MOSELLE";"88";2014;1780;1776;1766;241553;232148;231836;925917;789212;1195303;-312;0
"88095";"CHATENOIS";"88";2014;1766;1758;1742;232870;206034;199820;1438742;1461853;1811492;-624;5590
"88096";"CHATILLON-SUR-SAONE";"88";2014;184;186;145;21927;20019;19695;115073;116251;121687;129;453
"88097";"CHAUFFECOURT";"88";2014;38;40;40;7458;7381;7510;12259;12868;27725;129;0
"88098";"CHAUMOUSEY";"88";2014;960;965;913;112525;107570;107928;463570;468369;550565;358;0
"88099";"CHAVELOT";"88";2014;1511;1461;1456;56700;27212;10535;1854680;1829158;1511927;-3800;12877
"88100";"CHEF-HAUT";"88";2014;50;48;45;8146;7898;7724;26428;25934;38334;-129;45
"88101";"CHENIMENIL";"88";2014;1230;1237;1226;95489;82888;52671;457690;461799;1207112;519;0
"88102";"CHERMISEY";"88";2014;109;107;102;11050;9928;9710;56871;57100;105532;-129;89
"88103";"CIRCOURT";"88";2014;85;87;86;12135;11527;11656;28573;36775;95110;129;0
"88104";"CIRCOURT-SUR-MOUZON";"88";2014;204;202;195;23807;22158;22029;81434;80964;150987;-129;0
"88105";"CLAUDON";"88";2014;269;273;226;41524;40185;40443;85476;87614;174644;258;0
"88106";"BAN-SUR-MEURTHE-CLEFCY";"88";2014;1358;1335;1015;87390;82148;80422;463014;496088;800184;-1726;0
"88107";"CLEREY-LA-COTE";"88";2014;36;35;31;10243;9754;9682;17386;17489;32494;-64;8
"88108";"CLERJUS";"88";2014;670;673;578;82278;77512;77715;186989;258022;412151;203;0
"88109";"CLEURIE";"88";2014;715;716;678;85549;81432;81500;279078;292065;267369;68;0
"88110";"CLEZENTAINE";"88";2014;229;226;222;19981;18029;17836;67337;69054;165604;-193;0
"88111";"COINCHES";"88";2014;357;359;354;34614;31923;32052;92484;125458;223125;129;0
"88113";"COMBRIMONT";"88";2014;158;151;145;26960;25225;24774;45678;58384;113032;-451;0
"88114";"CONTREXEVILLE";"88";2014;3608;3549;3501;325056;179691;116923;7274143;7638991;7046973;-5047;57721
"88115";"CORCIEUX";"88";2014;2282;2358;1587;236714;124901;126279;1712393;1534038;1937748;6167;4789
"88116";"CORNIMONT";"88";2014;3707;3660;3322;861392;820791;816755;2211267;2184945;3645343;-4036;0
"88117";"COURCELLES-SOUS-CHATENOIS";"88";2014;86;85;82;9722;9324;9260;25211;30054;44289;-64;0
"88118";"COUSSEY";"88";2014;770;764;755;63716;58925;58511;331160;333767;576457;-414;0
"88119";"CRAINVILLIERS";"88";2014;180;177;174;6396;2489;741;186187;200814;191002;-193;1555
"88120";"CROIX-AUX-MINES";"88";2014;647;636;520;45199;28234;27496;272991;320293;394060;-738;0
"88121";"DAMAS-AUX-BOIS";"88";2014;280;282;273;30758;28701;28830;90665;120416;231377;129;0
"88122";"DAMAS-ET-BETTEGNEY";"88";2014;380;384;379;22948;19942;20200;137519;180069;332370;258;0
"88123";"DAMBLAIN";"88";2014;283;283;261;40269;38472;38472;118223;124453;225085;0;0
"88124";"DARNEY";"88";2014;1224;1214;1181;177698;165987;165247;570125;565018;1169330;-740;0
"88125";"DARNEY-AUX-CHENES";"88";2014;60;60;59;5545;4946;4946;19962;25263;44999;0;0
"88126";"DARNIEULLES";"88";2014;1571;1537;1531;205079;195791;193188;786734;726600;965748;-2603;0
"88127";"DEINVILLERS";"88";2014;68;68;67;10372;9783;9783;19497;19319;57073;0;0
"88128";"DENIPAIRE";"88";2014;269;265;253;19040;15239;14981;94817;105493;209002;-258;0
"88129";"DERBAMONT";"88";2014;104;109;107;8525;8072;8394;31135;41200;87623;322;0
"88130";"DESTORD";"88";2014;244;252;248;20089;19427;18628;69694;72779;115792;516;0
"88131";"DEYCIMONT";"88";2014;330;329;320;22874;20981;15558;120022;124702;181369;-64;0
"88132";"DEYVILLERS";"88";2014;1518;1501;1497;205458;195316;194019;771533;712498;981698;-1297;0
"88133";"DIGNONVILLE";"88";2014;195;194;191;23159;21883;21819;88429;79735;204502;-64;0
"88134";"DINOZE";"88";2014;615;615;610;24798;21025;20664;321704;405379;384769;0;361
"88135";"DOCELLES";"88";2014;979;955;944;64967;50410;27573;789213;724545;803654;-1714;3807
"88136";"DOGNEVILLE";"88";2014;1515;1520;1517;169011;157547;155290;1041498;1005215;998246;382;2639
"88137";"DOLAINCOURT";"88";2014;96;95;92;8623;8189;8125;30272;36967;64636;-64;0
"88138";"DOMBASLE-DEVANT-DARNEY";"88";2014;97;94;85;16669;15788;15595;26354;27632;114091;-193;0
"88139";"DOMBASLE-EN-XAINTOIS";"88";2014;122;127;124;9048;8311;8598;59337;59702;70095;322;35
"88140";"DOMBROT-LE-SEC";"88";2014;392;395;387;36635;33968;34161;146398;150633;333943;193;0
"88141";"DOMBROT-SUR-VAIR";"88";2014;267;264;259;25346;22853;22660;110415;103183;237695;-193;0
"88142";"DOMEVRE-SUR-AVIERE";"88";2014;395;398;398;48553;44681;44492;209417;198320;538467;193;382
"88143";"DOMEVRE-SUR-DURBION";"88";2014;313;305;296;19537;15790;15114;157058;142482;222477;-516;160
"88144";"DOMEVRE-SOUS-MONTFORT";"88";2014;63;64;60;8827;8196;8260;18209;16703;48511;64;0
"88145";"DOMFAING";"88";2014;233;233;222;10052;8079;7041;112262;111530;162600;0;50
"88146";"DOMJULIEN";"88";2014;204;197;185;14334;13073;12622;63617;60211;139475;-451;0
"88147";"DOMMARTIN-AUX-BOIS";"88";2014;436;425;416;52825;49451;48742;118734;160544;297206;-709;0
"88148";"DOMMARTIN-LES-REMIREMONT";"88";2014;1976;1994;1946;182166;169460;170888;751686;839262;1588208;1428;0
"88149";"DOMMARTIN-LES-VALLOIS";"88";2014;67;60;60;12772;12485;12034;15478;38384;49829;-451;0
"88150";"DOMMARTIN-SUR-VRAINE";"88";2014;327;324;324;21722;19462;19174;159274;176602;241682;-193;95
"88151";"DOMPAIRE";"88";2014;1199;1208;1199;91291;81031;81697;579650;680203;1083083;666;0
"88152";"DOMPIERRE";"88";2014;281;285;284;23618;21280;21538;83507;119481;229202;258;0
"88153";"DOMPTAIL";"88";2014;376;378;357;25586;22058;22187;130645;127706;351476;129;0
"88154";"DOMREMY-LA-PUCELLE";"88";2014;138;136;127;24175;23031;22902;58070;57484;143124;-129;0
"88155";"DOMVALLIER";"88";2014;120;117;115;9479;8474;8042;72018;72208;85918;-193;239
"88156";"DONCIERES";"88";2014;152;147;145;20481;19404;19082;56048;56903;177337;-322;0
"88157";"DOUNOUX";"88";2014;897;889;882;99774;94328;93751;461797;431870;555465;-565;12
"88158";"ELOYES";"88";2014;3389;3372;3347;539262;241770;221229;3723313;3429295;3292816;-1445;19096
"88159";"ENTRE-DEUX-EAUX";"88";2014;554;550;523;65888;61316;61054;129759;175982;635523;-262;0
"88160";"EPINAL";"88";2014;34212;34191;33894;6614953;6079171;6039793;31365613;30331630;48351760;-2308;37070
"88161";"ESCLES";"88";2014;460;464;442;45848;43407;43457;228742;217338;339169;258;208
"88162";"ESLEY";"88";2014;188;189;187;13140;11865;11929;48147;49048;125709;64;0
"88163";"ESSEGNEY";"88";2014;774;783;778;67286;54721;55345;218315;289487;533501;624;0
"88164";"ESTRENNES";"88";2014;100;99;94;12950;12129;12065;29832;28627;81708;-64;0
"88165";"ETIVAL-CLAIREFONTAINE";"88";2014;2707;2701;2653;368856;120909;108262;2631639;2556332;2328313;-496;12151
"88166";"EVAUX-ET-MENIL";"88";2014;362;365;362;33543;27039;27232;132330;164304;232020;193;0
"88167";"FAUCOMPIERRE";"88";2014;258;260;249;27833;26346;26475;73191;73602;151960;129;0
"88168";"FAUCONCOURT";"88";2014;124;128;127;17331;16130;16388;36971;37909;107584;258;0
"88169";"FAYS";"88";2014;265;255;243;22795;21792;20402;72991;73392;160482;-645;0
"88170";"FERDRUPT";"88";2014;807;796;745;141975;134596;132808;480308;478683;740663;-764;1024
"88171";"FIGNEVELLE";"88";2014;56;53;49;10770;10002;9809;17878;18021;54489;-193;0
"88172";"FIMENIL";"88";2014;258;257;232;11420;9619;9104;77433;80871;157675;-64;0
"88173";"FLOREMONT";"88";2014;457;454;450;59266;54145;53952;109487;156051;389045;-193;0
"88174";"FOMEREY";"88";2014;160;163;163;11415;9627;9266;109937;103979;127403;193;554
"88175";"FONTENAY";"88";2014;535;519;513;46128;43372;41443;146426;153667;317118;-1038;0
"88176";"FONTENOY-LE-CHATEAU";"88";2014;685;675;586;118242;110988;110311;214494;288754;567715;-677;0
"88177";"FORGE";"88";2014;634;626;549;81336;77091;76556;184944;195685;313241;-535;0
"88178";"FORGES";"88";2014;2034;2015;2011;211110;194129;190778;1322809;1252229;1329106;-1510;1841
"88179";"FOUCHECOURT";"88";2014;50;50;45;6401;5692;5692;18831;20073;54358;0;0
"88180";"FRAIN";"88";2014;160;154;139;14885;14085;13698;31904;32998;116685;-387;0
"88181";"FRAIZE";"88";2014;3219;3172;3004;344070;316781;312817;1316727;1380340;2743679;-3964;0
"88182";"FRAPELLE";"88";2014;218;212;203;21675;19987;19600;48052;60913;123734;-387;0
"88183";"FREBECOURT";"88";2014;324;323;311;16214;14504;14440;150119;152612;178055;-64;0
"88184";"FREMIFONTAINE";"88";2014;503;503;497;24672;20139;19922;103884;109341;343917;0;0
"88185";"FRENELLE-LA-GRANDE";"88";2014;122;117;114;10783;10133;9811;43089;42024;33848;-322;0
"88186";"FRENELLE-LA-PETITE";"88";2014;51;49;47;8089;7532;7347;27662;28431;30727;-129;56
"88187";"FRENOIS";"88";2014;47;50;48;9579;9255;9448;18045;19407;49203;193;0
"88188";"FRESSE-SUR-MOSELLE";"88";2014;1908;1904;1804;384766;368251;367936;1011300;1029888;1557598;-315;0
"88189";"FREVILLE";"88";2014;169;173;171;8710;8106;8364;75416;75797;89267;258;0
"88190";"FRIZON";"88";2014;517;524;513;43027;41284;41739;214174;193381;236134;455;0
"88192";"GELVECOURT-ET-ADOMPT";"88";2014;110;112;108;12683;12441;12570;28038;37946;84878;129;0
"88193";"GEMAINGOUTTE";"88";2014;148;150;137;11963;10279;10408;42307;53217;180696;129;0
"88194";"GEMMELAINCOURT";"88";2014;165;166;163;17408;16192;16256;37000;31783;122447;64;0
"88195";"GENDREVILLE";"88";2014;120;118;105;15165;13712;13583;39905;39382;103272;-129;0
"88196";"GERARDMER";"88";2014;11446;11462;9007;2438445;2272339;2256324;9882622;9929554;15246386;1571;17586
"88197";"GERBAMONT";"88";2014;434;432;383;46437;43673;43544;123898;135183;277036;-129;0
"88198";"GERBEPAL";"88";2014;746;752;595;78556;72131;72544;275733;274706;442312;413;0
"88199";"GIGNEVILLE";"88";2014;85;82;81;9203;8775;8582;21041;20484;65550;-193;0
"88200";"GIGNEY";"88";2014;57;54;51;8450;7800;7601;27053;24388;70581;-193;6
"88201";"GIRANCOURT";"88";2014;932;932;918;134937;127387;127387;426797;432245;682522;0;0
"88202";"GIRCOURT-LES-VIEVILLE";"88";2014;189;187;179;13724;12647;12518;51211;70536;116851;-129;0
"88203";"GIRECOURT-SUR-DURBION";"88";2014;349;348;345;25465;23559;21097;126300;128028;216565;-64;0
"88205";"GIRMONT-VAL-D'AJOL";"88";2014;315;316;246;27443;25915;25979;116757;104363;196984;64;0
"88206";"GIRONCOURT-SUR-VRAINE";"88";2014;995;995;985;11218;0;0;1313193;1366094;1146886;0;0
"88208";"GODONCOURT";"88";2014;162;163;139;24268;23029;23093;44243;44858;104676;64;0
"88209";"GOLBEY";"88";2014;8683;8768;8745;542390;346727;275097;13515556;13538081;9980508;8099;79729
"88210";"GORHEY";"88";2014;185;185;185;26575;25951;25951;45981;63725;142125;0;0
"88212";"GRAND";"88";2014;425;413;391;57513;53254;52263;213365;212547;296977;-774;217
"88213";"GRANDE-FOSSE";"88";2014;176;179;117;17987;14801;14994;47903;55536;146520;193;0
"88214";"GRANDRUPT-DE-BAINS";"88";2014;96;98;90;10650;9576;9705;24358;24651;83593;129;0
"88215";"GRANDRUPT";"88";2014;113;113;76;20434;18478;18478;38309;43774;91091;0;0
"88216";"GRANDVILLERS";"88";2014;791;806;791;46503;42146;40137;211623;217035;485665;1044;0
"88218";"GRANGES-AUMONTZEY";"88";2015;2991;2990;2792;530805;532228;532228;1365284;1422473;2770423;0;0
"88219";"GREUX";"88";2014;178;173;169;11055;9993;9671;73960;75146;78907;-322;0
"88220";"GRIGNONCOURT";"88";2014;55;56;38;10461;9905;9969;22528;22347;45942;64;0
"88221";"GRUEY-LES-SURANCE";"88";2014;320;328;262;33713;31341;31857;99301;134591;229537;516;0
"88222";"GUGNECOURT";"88";2014;243;248;243;15945;14886;15208;54199;62340;93057;322;0
"88223";"GUGNEY-AUX-AULX";"88";2014;165;164;160;14162;12474;12410;40946;59093;116886;-64;0
"88224";"HADIGNY-LES-VERRIERES";"88";2014;402;413;410;44878;40765;41474;103505;142999;266876;709;0
"88225";"HADOL";"88";2014;2533;2543;2523;235833;225274;226094;884373;1154130;1541234;820;0
"88226";"HAGECOURT";"88";2014;117;114;113;16402;15284;15091;32734;43014;108791;-193;0
